Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Slovakia,3437,3511,3588,3665,3741,3815,3887,3955,4020,4081,4140,4196,4249,4299,4343,4383,4418,4449,4477,4506,4539,4576,4616,4659,4705,4753,4802,4852,4903,4952,4997,5037,5074,5107,5138,5167,5194,5220,5244,5267,5288,5309,5329,5347,5363,5375,5385,5391,5395,5398,5399,5400,5400,5400,5399,5399,5399,5398,5399,5401,5404,5410,5417,5425,5433,5439,5444.218,5447.662,5449.816,5450.987,5451.4,5451.033,5449.675,5447.152,5443.264,5437.85,5430.883,5422.382,5412.314,5400.672,5387.458,5372.681,5356.439,5338.865,5320.187,5300.586,5280.148,5258.947,5237.153,5214.964,5192.521,5169.928,5147.229,5124.461,5101.655,5078.835,5056.022,5033.234,5010.43,4987.554,4964.542,4941.406,4918.094,4894.549,4870.686,4846.431,4821.771,4796.686,4771.122,4745.024,4718.343,4691.096,4663.307,4635.031,4606.346,4577.326,4548.016,4518.496,4488.877,4459.329,4429.95,4400.848,4372.069,4343.752,4316.011,4288.963,4262.656,4237.141,4212.447,4188.629,4165.691,4143.666,4122.538,4102.256,4082.761,4063.989,4045.908,4028.487,4011.649,3995.323,3979.425,3963.909,3948.715,3933.811,3919.171,3904.738,3890.468,3876.316,3862.195,3848.052,3833.804
Ukraine,37298,37816,38361,38916,39472,40019,40557,41084,41606,42130,42662,43204,43749,44286,44794,45262,45682,46060,46409,46747,47087,47434,47783,48127,48455,48759,49036,49291,49527,49751,49969,50179,50379,50570,50751,50921,51079,51221,51340,51424,51464,51463,51417,51318,51150,50906,50582,50189,49749,49291,48840,48403,47980,47581,47216,46892,46616,46386,46186,45994,45793,45576,45349,45116,44883,44658,44438.625,44222.947,44009.214,43795.22,43579.234,43360.97,43140.411,42916.331,42687.381,42452.647,42211.775,41965.143,41713.547,41458.25,41200.374,40940.211,40678.209,40415.799,40154.711,39896.34,39641.292,39389.725,39141.923,38898.011,38658.013,38422.11,38190.244,37961.907,37736.329,37512.851,37291.242,37071.3,36852.47,36634.116,36415.702,36196.974,35977.762,35757.822,35536.955,35315.013,35091.993,34867.94,34642.919,34417.04,34190.485,33963.469,33736.354,33509.762,33284.454,33061.13,32840.177,32622.044,32407.476,32197.335,31992.33,31792.882,31599.234,31411.786,31230.827,31056.617,30889.271,30728.829,30575.237,30428.336,30287.94,30153.886,30025.909,29903.559,29786.269,29673.481,29564.862,29460.004,29358.166,29258.537,29160.406,29063.267,28966.767,28870.659,28774.749,28678.792,28582.491,28485.476,28387.332,28287.549,28185.563
"Channel Islands",102,103,104,104,105,106,106,107,108,109,109,110,111,113,114,115,116,117,119,120,121,122,124,125,126,126,127,127,127,128,128,129,130,131,132,134,135,137,138,140,141,142,142,143,143,144,145,146,147,148,149,150,151,152,153,154,155,157,158,159,160,160,161,162,163,164,164.541,165.314,166.083,166.828,167.578,168.304,169.015,169.724,170.412,171.08,171.738,172.376,173.007,173.606,174.184,174.741,175.274,175.791,176.286,176.743,177.177,177.593,177.974,178.324,178.654,178.945,179.225,179.477,179.702,179.906,180.094,180.262,180.408,180.529,180.634,180.711,180.769,180.811,180.837,180.851,180.861,180.862,180.865,180.853,180.842,180.828,180.812,180.793,180.786,180.766,180.752,180.741,180.724,180.718,180.707,180.706,180.696,180.684,180.677,180.66,180.652,180.635,180.623,180.601,180.581,180.563,180.537,180.513,180.483,180.452,180.42,180.383,180.35,180.308,180.258,180.212,180.16,180.103,180.035,179.969,179.894,179.813,179.737,179.648,179.55
Denmark,4268,4309,4346,4380,4412,4441,4468,4495,4522,4551,4581,4614,4649,4686,4724,4760,4796,4832,4866,4899,4931,4962,4991,5017,5041,5063,5081,5097,5110,5119,5124,5125,5123,5120,5116,5114,5115,5117,5122,5130,5141,5155,5172,5191,5211,5233,5255,5278,5300,5322,5341,5358,5373,5387,5403,5422,5444,5470,5498,5526,5555,5583,5611,5638,5664,5689,5711.87,5733.551,5754.356,5775.224,5796.8,5819.262,5842.422,5866.015,5889.673,5913.085,5936.212,5959.089,5981.545,6003.398,6024.516,6044.817,6064.297,6082.947,6100.784,6117.85,6134.128,6149.657,6164.478,6178.666,6192.283,6205.391,6218.025,6230.305,6242.385,6254.378,6266.36,6278.35,6290.362,6302.373,6314.402,6326.476,6338.616,6350.814,6363.059,6375.329,6387.63,6399.976,6412.389,6424.944,6437.647,6450.51,6463.515,6476.637,6489.848,6503.115,6516.418,6529.725,6543.013,6556.236,6569.355,6582.342,6595.147,6607.744,6620.07,6632.079,6643.753,6655.056,6665.953,6676.385,6686.353,6695.817,6704.801,6713.279,6721.238,6728.684,6735.63,6742.093,6748.196,6754.064,6759.801,6765.474,6771.085,6776.645,6782.125,6787.536,6792.894,6798.233,6803.62,6809.146,6814.919
Estonia,1101,1113,1125,1137,1148,1159,1170,1181,1192,1204,1217,1230,1245,1260,1275,1290,1305,1319,1333,1347,1360,1373,1386,1398,1410,1422,1433,1444,1454,1464,1474,1484,1493,1501,1511,1522,1536,1551,1564,1570,1565,1548,1521,1488,1457,1433,1418,1410,1406,1404,1399,1392,1383,1373,1364,1356,1349,1344,1340,1336,1332,1328,1325,1322,1318,1315,1312.442,1309.632,1306.788,1303.798,1300.559,1297.038,1293.233,1289.139,1284.758,1280.134,1275.23,1270.08,1264.718,1259.199,1253.59,1247.907,1242.16,1236.396,1230.662,1225.001,1219.434,1213.952,1208.55,1203.224,1197.944,1192.713,1187.539,1182.371,1177.191,1171.949,1166.655,1161.291,1155.854,1150.337,1144.747,1139.057,1133.283,1127.422,1121.474,1115.451,1109.354,1103.177,1096.946,1090.654,1084.309,1077.928,1071.509,1065.082,1058.661,1052.261,1045.889,1039.568,1033.297,1027.095,1020.969,1014.935,1008.992,1003.157,997.439,991.838,986.37,981.04,975.843,970.786,965.871,961.105,956.476,951.982,947.647,943.45,939.392,935.462,931.661,927.96,924.38,920.873,917.439,914.077,910.758,907.471,904.194,900.908,897.589,894.218,890.759
"Faroe Islands",32,32,32,32,32,32,33,33,34,34,35,35,36,36,36,37,37,38,38,39,39,40,40,40,41,41,42,42,43,43,44,44,44,45,45,46,46,47,47,47,48,47,47,47,46,46,46,46,47,47,47,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49.117,49.29,49.489,49.692,49.896,50.103,50.304,50.507,50.715,50.932,51.151,51.383,51.608,51.841,52.067,52.296,52.525,52.745,52.964,53.166,53.361,53.542,53.715,53.881,54.026,54.169,54.298,54.416,54.53,54.631,54.722,54.802,54.879,54.961,55.022,55.091,55.15,55.223,55.286,55.353,55.424,55.493,55.564,55.642,55.72,55.805,55.883,55.969,56.059,56.152,56.24,56.334,56.419,56.514,56.602,56.692,56.777,56.86,56.944,57.015,57.085,57.161,57.221,57.283,57.323,57.374,57.41,57.449,57.471,57.494,57.512,57.522,57.523,57.521,57.52,57.502,57.484,57.457,57.426,57.393,57.355,57.31,57.269,57.226,57.189
Finland,4008,4050,4097,4144,4192,4238,4282,4324,4363,4400,4435,4468,4499,4527,4550,4569,4581,4589,4594,4601,4612,4629,4651,4675,4699,4719,4734,4747,4758,4771,4788,4810,4835,4862,4888,4911,4930,4946,4961,4977,4996,5019,5045,5072,5097,5119,5137,5152,5164,5176,5188,5200,5213,5227,5242,5259,5278,5298,5320,5343,5366,5389,5413,5437,5460,5482,5503.132,5523.231,5542.517,5561.389,5580.127,5598.77,5617.163,5635.162,5652.535,5669.119,5684.877,5699.824,5713.891,5726.992,5739.095,5750.172,5760.268,5769.43,5777.716,5785.214,5791.952,5798.018,5803.536,5808.657,5813.529,5818.217,5822.791,5827.357,5832.073,5837.028,5842.305,5847.919,5853.826,5859.994,5866.35,5872.906,5879.682,5886.658,5893.822,5901.156,5908.636,5916.254,5924.009,5931.886,5939.874,5947.958,5956.108,5964.293,5972.455,5980.556,5988.586,5996.497,6004.264,6011.795,6019.077,6026.06,6032.751,6039.138,6045.197,6050.929,6056.331,6061.402,6066.192,6070.762,6075.168,6079.421,6083.529,6087.5,6091.327,6095.031,6098.608,6102.07,6105.43,6108.7,6111.888,6114.998,6118.017,6120.952,6123.798,6126.553,6129.189,6131.718,6134.132,6136.42,6138.57
Iceland,143,145,148,151,154,158,161,165,168,172,176,179,183,186,189,192,195,197,200,202,204,207,210,213,216,218,220,222,224,226,228,231,233,236,239,242,244,247,250,252,255,258,260,263,265,268,270,273,275,278,280,283,285,288,291,295,300,305,311,316,320,323,326,327,328,330,332.474,335.025,337.78,340.566,343.228,345.764,348.218,350.597,352.91,355.184,357.41,359.573,361.662,363.692,365.646,367.521,369.325,371.06,372.716,374.297,375.809,377.255,378.616,379.919,381.151,382.312,383.42,384.454,385.432,386.349,387.201,388.002,388.747,389.435,390.071,390.65,391.186,391.672,392.121,392.533,392.911,393.259,393.569,393.859,394.122,394.366,394.573,394.768,394.93,395.057,395.161,395.225,395.273,395.275,395.253,395.193,395.115,394.999,394.842,394.662,394.441,394.18,393.884,393.559,393.195,392.816,392.4,391.956,391.492,391.009,390.508,389.988,389.453,388.907,388.356,387.807,387.248,386.69,386.122,385.556,384.975,384.398,383.809,383.224,382.627
Ireland,2913,2921,2924,2921,2913,2900,2883,2864,2846,2831,2822,2820,2825,2835,2847,2860,2872,2885,2900,2921,2950,2987,3030,3079,3131,3184,3238,3291,3343,3392,3435,3473,3505,3532,3552,3565,3571,3572,3569,3567,3569,3576,3589,3606,3627,3652,3680,3712,3751,3796,3849,3909,3976,4050,4129,4213,4303,4398,4490,4568,4627,4663,4678,4682,4686,4700,4726.078,4761.657,4803.748,4847.139,4887.992,4925.839,4962.074,4996.848,5030.66,5063.876,5096.36,5127.897,5158.765,5189.347,5219.951,5250.643,5281.387,5312.233,5343.214,5374.338,5405.605,5436.991,5468.386,5499.612,5530.561,5561.138,5591.291,5620.861,5649.704,5677.669,5704.685,5730.697,5755.571,5779.177,5801.399,5822.213,5841.638,5859.723,5876.551,5892.221,5906.773,5920.26,5932.808,5944.576,5955.712,5966.287,5976.402,5986.146,5995.627,6004.954,6014.198,6023.437,6032.77,6042.312,6052.152,6062.333,6072.893,6083.873,6095.313,6107.231,6119.634,6132.486,6145.756,6159.408,6173.357,6187.567,6201.98,6216.482,6230.951,6245.244,6259.316,6273.086,6286.443,6299.249,6311.39,6322.796,6333.427,6343.268,6352.306,6360.533,6367.932,6374.488,6380.169,6384.957,6388.798
"Isle of Man",55,55,55,54,53,52,51,50,50,49,48,48,48,49,49,50,51,52,53,54,55,56,57,58,59,59,60,61,62,63,64,64,63,63,62,63,63,65,66,67,68,69,69,70,70,70,70,71,71,72,73,73,74,75,75,76,77,78,79,79,80,81,81,82,83,83,83.737,84.287,84.831,85.369,85.895,86.409,86.922,87.419,87.917,88.405,88.875,89.345,89.803,90.256,90.692,91.125,91.556,91.978,92.387,92.78,93.162,93.53,93.887,94.229,94.57,94.909,95.227,95.545,95.85,96.137,96.405,96.66,96.905,97.144,97.378,97.607,97.835,98.062,98.284,98.497,98.704,98.907,99.097,99.297,99.487,99.67,99.848,100.028,100.199,100.38,100.543,100.72,100.882,101.05,101.216,101.382,101.538,101.702,101.861,102.021,102.176,102.338,102.487,102.636,102.79,102.938,103.079,103.216,103.349,103.477,103.591,103.712,103.819,103.924,104.021,104.112,104.193,104.276,104.345,104.417,104.483,104.548,104.604,104.655,104.713
Latvia,1927,1934,1946,1962,1980,2002,2025,2049,2075,2102,2130,2158,2186,2214,2241,2267,2291,2315,2336,2357,2378,2398,2418,2437,2454,2469,2482,2493,2503,2512,2521,2531,2540,2551,2564,2581,2602,2627,2650,2664,2664,2649,2620,2583,2544,2508,2479,2453,2431,2408,2384,2359,2332,2306,2279,2252,2225,2199,2172,2145,2119,2092,2066,2041,2016,1993,1970.53,1949.67,1929.938,1911.108,1892.993,1875.529,1858.748,1842.658,1827.31,1812.682,1798.806,1785.573,1772.744,1760.023,1747.192,1734.151,1720.947,1707.704,1694.629,1681.894,1669.503,1657.404,1645.603,1634.066,1622.754,1611.695,1600.853,1590.207,1579.662,1569.178,1558.725,1548.305,1537.914,1527.554,1517.2,1506.886,1496.571,1486.265,1475.992,1465.736,1455.501,1445.308,1435.159,1425.074,1415.076,1405.16,1395.35,1385.658,1376.087,1366.653,1357.379,1348.255,1339.316,1330.564,1322.014,1313.68,1305.566,1297.67,1289.998,1282.562,1275.343,1268.36,1261.606,1255.085,1248.794,1242.72,1236.858,1231.202,1225.747,1220.456,1215.332,1210.364,1205.52,1200.764,1196.089,1191.459,1186.858,1182.282,1177.709,1173.129,1168.512,1163.855,1159.122,1154.293,1149.325
Lithuania,2567,2570,2578,2591,2609,2629,2652,2677,2705,2736,2770,2807,2846,2887,2927,2966,3003,3037,3071,3104,3137,3170,3204,3237,3269,3299,3327,3354,3380,3405,3431,3456,3481,3507,3533,3562,3594,3627,3658,3683,3696,3697,3688,3671,3649,3627,3604,3580,3555,3529,3502,3474,3445,3414,3381,3344,3304,3260,3215,3169,3124,3080,3037,2997,2962,2932,2908.249,2890.297,2876.475,2864.459,2852.478,2839.999,2827.266,2814.245,2801.129,2788.01,2774.739,2761.063,2746.987,2732.518,2717.731,2702.561,2687.021,2671.18,2655.143,2638.998,2622.766,2606.474,2590.178,2573.978,2557.9,2541.985,2526.271,2510.732,2495.365,2480.144,2465.098,2450.216,2435.527,2421.03,2406.723,2392.611,2378.697,2364.969,2351.41,2338.008,2324.761,2311.664,2298.706,2285.882,2273.154,2260.543,2248.045,2235.659,2223.398,2211.262,2199.26,2187.392,2175.677,2164.137,2152.771,2141.592,2130.611,2119.818,2109.234,2098.868,2088.705,2078.767,2069.041,2059.528,2050.228,2041.147,2032.273,2023.61,2015.169,2006.946,1998.937,1991.133,1983.532,1976.147,1968.942,1961.933,1955.1,1948.411,1941.86,1935.408,1929.045,1922.751,1916.498,1910.256,1904.002
Norway,3265,3301,3334,3367,3399,3430,3462,3492,3523,3553,3583,3611,3639,3667,3695,3724,3754,3785,3816,3846,3876,3905,3934,3961,3986,4008,4027,4044,4059,4073,4086,4099,4112,4125,4138,4153,4169,4187,4206,4226,4247,4269,4293,4317,4342,4367,4393,4420,4447,4474,4499,4523,4546,4570,4598,4632,4673,4720,4771,4827,4886,4948,5012,5077,5140,5200,5254.694,5305.383,5353.363,5400.916,5449.693,5500.07,5551.483,5603.589,5655.754,5707.475,5758.737,5809.67,5860.145,5910.023,5959.215,6007.624,6055.253,6102.057,6148.017,6193.139,6237.411,6280.847,6323.523,6365.533,6406.959,6447.819,6488.138,6528.044,6567.683,6607.166,6646.556,6685.809,6724.825,6763.435,6801.515,6839.039,6876.025,6912.479,6948.402,6983.785,7018.63,7052.943,7086.731,7120.041,7152.892,7185.294,7217.249,7248.808,7280.02,7310.918,7341.494,7371.773,7401.748,7431.422,7460.802,7489.893,7518.654,7547.042,7574.946,7602.307,7629.094,7655.31,7680.939,7705.936,7730.304,7754.01,7777.089,7799.55,7821.465,7842.862,7863.761,7884.154,7904.093,7923.619,7942.77,7961.561,7979.97,7998.012,8015.648,8032.859,8049.63,8065.941,8081.806,8097.19,8112.107
Sweden,7010,7073,7128,7176,7220,7263,7305,7347,7391,7436,7483,7530,7580,7631,7687,7746,7809,7876,7942,8003,8055,8096,8127,8152,8174,8197,8223,8251,8277,8300,8316,8325,8329,8332,8340,8358,8385,8421,8465,8514,8567,8625,8687,8747,8798,8836,8859,8869,8871,8873,8882,8898,8921,8951,8991,9039,9096,9163,9237,9313,9390,9466,9541,9615,9689,9764,9837.533,9910.701,9982.709,10053.135,10121.686,10188.119,10252.422,10314.825,10375.71,10435.342,10493.845,10551.107,10606.81,10660.539,10712.041,10761.291,10808.532,10854.142,10898.63,10942.47,10985.788,11028.687,11071.464,11114.443,11157.892,11201.901,11246.533,11291.859,11337.945,11384.781,11432.414,11480.747,11529.447,11578.083,11626.301,11673.975,11721.089,11767.487,11813.049,11857.677,11901.302,11943.914,11985.571,12026.368,12066.397,12105.658,12144.207,12182.207,12219.897,12257.434,12294.889,12332.238,12369.556,12406.865,12444.178,12481.527,12518.872,12556.066,12592.922,12629.266,12665.087,12700.376,12735.043,12768.994,12802.156,12834.529,12866.162,12897.159,12927.68,12957.86,12987.702,13017.276,13046.796,13076.577,13106.791,13137.506,13168.668,13200.113,13231.667,13263.151,13294.431,13325.373,13355.895,13385.966,13415.547
"United Kingdom",50616,50621,50686,50797,50945,51124,51329,51560,51819,52109,52433,52790,53171,53563,53945,54303,54631,54929,55194,55430,55635,55810,55953,56067,56152,56212,56247,56262,56264,56262,56265,56276,56296,56331,56386,56466,56574,56709,56863,57024,57183,57339,57495,57650,57811,57978,58157,58347,58545,58747,58951,59149,59349,59580,59884,60287,60803,61415,62076,62723,63307,63812,64250,64641,65016,65397,65788.574,66181.585,66573.504,66959.016,67334.208,67699.483,68056.781,68405.45,68744.697,69074.025,69393.333,69702.92,70003.244,70294.922,70578.614,70854.542,71123.165,71385.607,71643.249,71897.215,72147.951,72395.653,72640.822,72883.919,73125.233,73364.864,73602.69,73838.354,74071.329,74301.029,74527.369,74749.916,74967.402,75178.214,75381.137,75575.847,75762.441,75940.679,76110.433,76271.777,76424.718,76569.727,76708.104,76841.537,76971.438,77098.325,77222.528,77345.124,77467.244,77589.761,77713.17,77837.477,77962.373,78087.28,78211.698,78335.584,78458.89,78580.977,78701.034,78818.439,78932.974,79044.601,79153.167,79258.539,79360.698,79459.519,79555.1,79647.866,79738.415,79827.235,79914.415,79999.934,80084.066,80167.112,80249.247,80330.463,80410.617,80489.45,80566.638,80641.838,80714.685,80784.826,80851.912,80915.58,80975.491
Albania,1263,1287,1316,1348,1383,1420,1459,1500,1543,1588,1636,1686,1738,1791,1844,1896,1948,1999,2049,2100,2151,2202,2254,2306,2358,2411,2464,2518,2572,2626,2681,2735,2788,2843,2902,2967,3041,3121,3197,3254,3281,3275,3241,3190,3141,3107,3092,3093,3104,3116,3122,3122,3119,3111,3098,3079,3054,3024,2992,2963,2941,2927,2920,2919,2921,2923,2926.348,2930.187,2934.363,2938.428,2942.034,2944.804,2946.54,2947.341,2947.436,2946.992,2945.952,2944.148,2941.514,2937.961,2933.419,2927.864,2921.296,2913.716,2905.095,2895.451,2884.782,2873.133,2860.572,2847.18,2833.058,2818.259,2802.812,2786.778,2770.248,2753.275,2735.905,2718.188,2700.179,2681.961,2663.591,2645.091,2626.496,2607.795,2588.991,2570.056,2551.016,2531.868,2512.604,2493.2,2473.665,2453.968,2434.127,2414.12,2393.917,2373.506,2352.885,2332.057,2311.03,2289.799,2268.385,2246.771,2224.993,2203.089,2181.092,2159.04,2136.956,2114.881,2092.813,2070.778,2048.793,2026.888,2005.091,1983.421,1961.896,1940.549,1919.4,1898.482,1877.803,1857.396,1837.28,1817.495,1798.031,1778.938,1760.231,1741.935,1724.057,1706.638,1689.689,1673.241,1657.307
Andorra,6,7,7,8,9,9,10,11,12,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,30,31,32,33,34,35,36,38,39,41,43,45,47,48,50,52,55,57,59,61,63,64,64,64,64,64,65,67,70,73,76,79,81,83,84,84,84,84,82,81,79,78,77.281,76.965,76.953,77.072,77.184,77.276,77.392,77.521,77.649,77.775,77.887,77.971,78.037,78.089,78.154,78.22,78.284,78.342,78.397,78.444,78.486,78.517,78.546,78.556,78.55,78.525,78.478,78.415,78.329,78.205,78.06,77.892,77.684,77.446,77.187,76.897,76.578,76.232,75.856,75.467,75.054,74.621,74.177,73.723,73.261,72.792,72.328,71.861,71.398,70.942,70.498,70.066,69.649,69.244,68.854,68.475,68.121,67.781,67.467,67.171,66.892,66.634,66.391,66.163,65.955,65.764,65.586,65.413,65.262,65.111,64.972,64.836,64.703,64.578,64.451,64.333,64.197,64.071,63.94,63.809,63.679,63.544,63.41,63.267,63.125
"Bosnia and Herzegovina",2661,2711,2765,2821,2879,2936,2993,3050,3107,3165,3226,3289,3353,3418,3479,3536,3587,3633,3675,3717,3761,3805,3851,3897,3942,3985,4025,4063,4100,4139,4180,4223,4265,4308,4351,4392,4436,4479,4508,4507,4463,4372,4239,4088,3949,3844,3780,3752,3750,3759,3767,3771,3776,3779,3781,3782,3779,3774,3764,3747,3722,3689,3648,3605,3566,3536,3516.816,3507.017,3503.554,3501.774,3498.21,3492.068,3484.272,3475.209,3465.71,3456.355,3447.047,3437.33,3427.113,3416.294,3404.781,3392.547,3379.602,3365.918,3351.518,3336.402,3320.576,3304.067,3286.939,3269.285,3251.17,3232.655,3213.757,3194.583,3175.21,3155.712,3136.147,3116.537,3096.969,3077.486,3058.143,3038.972,3019.986,3001.179,2982.526,2964.034,2945.69,2927.489,2909.373,2891.286,2873.153,2854.98,2836.747,2818.429,2800.032,2781.521,2762.912,2744.2,2725.398,2706.525,2687.595,2668.631,2649.643,2630.669,2611.762,2592.972,2574.311,2555.816,2537.504,2519.414,2501.573,2484,2466.72,2449.754,2433.111,2416.819,2400.877,2385.303,2370.123,2355.324,2340.932,2326.936,2313.346,2300.14,2287.297,2274.815,2262.666,2250.836,2239.301,2228.038,2217.029
Croatia,3850,3886,3923,3959,3995,4030,4065,4098,4130,4162,4193,4223,4251,4279,4305,4329,4351,4371,4389,4407,4423,4439,4454,4469,4485,4501,4518,4536,4555,4576,4598,4621,4645,4670,4693,4716,4738,4758,4774,4781,4776,4760,4733,4698,4658,4617,4575,4532,4492,4456,4428,4408,4396,4389,4384,4378,4371,4362,4352,4341,4328,4313,4297,4278,4258,4236,4213.265,4189.353,4164.783,4140.148,4115.947,4092.378,4069.421,4046.983,4024.852,4002.885,3981.097,3959.537,3938.168,3916.938,3895.784,3874.691,3853.647,3832.582,3811.426,3790.127,3768.66,3747.021,3725.251,3703.422,3681.556,3659.693,3637.797,3615.871,3593.893,3571.86,3549.762,3527.624,3505.433,3483.189,3460.901,3438.574,3416.208,3393.815,3371.405,3348.988,3326.58,3304.18,3281.802,3259.474,3237.205,3215.005,3192.895,3170.881,3148.961,3127.15,3105.456,3083.906,3062.5,3041.28,3020.253,2999.426,2978.835,2958.482,2938.401,2918.615,2899.143,2879.982,2861.13,2842.588,2824.352,2806.419,2788.783,2771.461,2754.435,2737.703,2721.268,2705.114,2689.245,2673.647,2658.317,2643.241,2628.418,2613.828,2599.477,2585.339,2571.418,2557.693,2544.158,2530.795,2517.591
Gibraltar,22,22,22,23,23,23,23,23,23,23,23,24,24,25,25,26,27,27,28,28,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,30,30,30,30,31,31,31,31,31,32,32,32,32,32,33,33,33,33,33,34,34,34,34,34.408,34.571,34.733,34.879,35,35.124,35.233,35.327,35.417,35.501,35.588,35.671,35.748,35.821,35.897,35.964,36.033,36.099,36.166,36.229,36.283,36.347,36.41,36.466,36.526,36.591,36.65,36.707,36.76,36.819,36.874,36.918,36.975,37.017,37.053,37.09,37.13,37.164,37.192,37.216,37.233,37.255,37.258,37.267,37.283,37.283,37.287,37.296,37.293,37.291,37.286,37.288,37.285,37.283,37.282,37.281,37.287,37.289,37.29,37.291,37.3,37.298,37.307,37.303,37.306,37.316,37.319,37.323,37.323,37.325,37.329,37.334,37.334,37.338,37.336,37.332,37.336,37.323,37.321,37.316,37.31,37.299,37.295,37.279,37.272
