Country,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Hong Kong",,,,,,,,,,,,,,,,58.61999893,57.93000031,56.18000031,53.36000061,51.59999847,49.29999924,49.61000061,47.04000092,45.38999939,43.75999832,40.22000122,36.38999939,33.04000092,29.5,26.56999969,22.71999931,19.75,18.72999954,16.38999939,14.42000008,12.60000038,11.76000023,10.44999981,9.869999886,9.170000076,8.159999847,7.269999981,6.539999962,6.320000172,5.900000095,5.28000021,4.340000153,3.960000038,3.920000076,3.849999905,3.910000086,4,3.880000114,
Hungary,,,,,,,,,,,,,,,,,,36.22999954,32.04000092,31.5,30.95999908,30.64999962,30.45999908,29.98999977,29.36000061,28.56999969,27.59000015,30.42000008,29.35000038,28.13999939,26.93,25.71999931,24.78000069,25.19000053,24.69000053,25.87999916,24.95000076,24.78000069,25.54999924,24.56999969,23.43000031,22.68000031,21.21999931,20.88999939,21.11000061,20.95000076,19.38999939,19.79999924,19.86000061,19.06999969,19.05999947,19.09000015,18.92000008,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.62999916,15.02000046,15.31999969,15.10999966,14.21000004,13.27000046,13.93000031,16.94000053,12.60999966,10.26000023,10.86999989,10.93000031,10.77000046,11.5,10.56999969,9.369999886,8.460000038,8.420000076,8.760000229,7.789999962,8.039999962,7.380000114,7.809999943,8.010000229,6.929999828,7.590000153
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35999966,15.04,15.72,16.4,17.08,17.76000023,,,,,,
Indonesia,,,,,,,,,,,,,,8.300000191,12.34000015,10.36999989,17.96999931,13.11999989,13.795,14.47000027,13.7233,12.9767,12.22999954,9.340000153,9.430000305,9.050000191,12.03999996,12.36999989,12.77999973,12.76000023,14.39000034,16.25,16.03000069,15.88000011,16.27000046,13.93000031,12.97000027,14.96000004,16.11000061,15.77000046,15.15999985,15.147,15.134,15.121,15.108,15.095,15.082,15.069,15.056,15.043,15.02999973,15.11999989,15.86999989,
Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,33.8156,33.1311,32.4467,31.7622,31.0778,30.3933,29.7089,29.0244,28.34000015,31.75,29.12999916,27.29999924,25.48999977,24.43000031,23.30999947,25.35000038,24.96999931,24.34000015,23.79999924,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.670000076,3.700000048,,,,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,18.67000008,18.89999962,19.03000069,19.90999985,19.59000015,18.94000053,19.52000046,18.87000084,18.31999969,18.39999962,16.56999969,17.14999962,17.20000076,16.13999939,17.11000061,16.39999962,15.43000031,15.28999996,14.69999981,13.47000027,13.06999969,13.23999977,11.89000034,11.31000042,10.60999966,9.890000343,9.369999886,8.770000458,8.739999771,8.770000458,8.760000229,8.470000267,8.520000458,
"Isle of Man",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.519999981,5.198,4.876,4.554,4.232,3.910000086,3.946,3.982,4.018,4.054,4.090000153,,,,,
Israel,,,,,,,,,,,20.12000084,18.68000031,17.61000061,17.20999908,16.95999908,16.29999924,17.46999931,15.72000027,15.28999996,15.02999973,15.02999973,15.18000031,15.86999989,16.12999916,16.32999992,15.67000008,14.93999958,14.97000027,14.75,14.61999989,15.22999954,15.40999985,14.88000011,14.90999985,14.18000031,13.09000015,12.35000038,11.90999985,11.56999969,11.03999996,10.80000019,10.98999977,10.46000004,9.960000038,10.46000004,10.64000034,9.659999847,9.449999809,9.199999809,8.380000114,8.399999619,8.109999657,7.96999979,8.279999733
Italy,,,,,,,,,,,,,,,28.55999947,27.95999908,27.45000076,27.70999908,27.53000069,27.03000069,25.95999908,24.61000061,23.79000092,23.31999969,22.71999931,22.71999931,22.84000015,22.62999916,22.11000061,23.12000084,23.13999939,22.84000015,22.70999908,22.37999916,21.90999985,21.53000069,21.05999947,20.54000092,20.44000053,20.11000061,19.87999916,17.79000092,17.42000008,16.73999977,16.51000023,15.89000034,14.86999989,14.14999962,14.28999996,13.85999966,13.75,13.39000034,13.28999996,
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52000046,11.47999954,11.51000023,12.43999958,11.72999954,9.890000343,8.510000229,7.480000019,6.210000038,6.119999886,6.489999771,6.349999905,5.420000076,5.260000229,4.630000114,5.980000019,5.909999847,8.229999542,6.929999828,6.725,6.519999981,5.920000076,5.929999828,5.679999828,
Japan,,,,,,,28.14999962,28.80999947,29.01000023,28.92000008,30.20000076,29.54999924,27.60000038,28.44000053,28.09000015,27.94000053,27.81999969,28.43000031,28.62999916,28.18000031,28.37000084,28.56999969,28.43000031,28.02000046,27.25,27.45000076,27.77000046,27.44000053,27.57999992,27.34000015,26.59000015,25.70999908,25.02000046,24.59000015,24.12999916,22.67000008,22,21.47999954,20.69000053,19.62000084,19.20999908,18.27000046,17.23999977,17.32999992,16.95999908,16.37000084,15.21000004,14.80000019,2.680000067,14.57999992,14.47999954,14.28999996,14.56000042,14
Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57999992,,,,,,,,,,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.39000034,12.065,9.739999771,9.710000038,10.17000008,10.40999985,10.90999985,11.57999992,11.98999977,11.56999969,11.15999985,11.44999981,11.46000004,11.64000034,12.22000027,11.865,11.51000023,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.069999933,3.358,3.646,3.934,4.222,4.510000229,8.668,12.826,16.984,21.142,25.29999924,,,,,,
